energy,zcr,spec_cent,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,tempo_mean,tempo_std,label
7.91E-12,0.00859375,781.6063026,-1115.629761,21.42187119,19.03890038,15.47949791,11.2455864,6.851891994,2.722580194,-0.863099873,-3.769179583,-5.962345123,-7.462666512,-8.312661171,-8.575838089,0.637976289,1,0.614092946,0.237200692,0.058988553,0.031436928,0.029950459,0.030336857,0.039749488,0.062601015,0.126721635,0.332264394,0.128601134,0,0.107590675,0.110737599,0.060081046,0.033787072,0.031636823,0.030833239,0.037157379,0.058859065,0.109227419,0.14585875,10.03253809,12.78038302,15.70008401,19.52248496,11.22234499,5.731883403,5.982425017,7.576790197,5.119546817,6.219763164,5.448109348,6.064380647,4.764790882,4.606247306,126.0480183,0,0
8.95E-12,0.015429688,1078.698932,-1097.500977,44.11250687,33.84660721,20.01143646,6.355792046,-3.75586772,-8.372563362,-7.44158268,-2.616611958,3.487172365,8.275927544,10.02589321,8.315042496,0.210801452,0.205759257,0.176239043,0.15672116,0.293163359,1,0.611906171,0.301818222,0.366458207,0.464738667,0.401003689,0.306675613,0.128838599,0.06335485,0.052065033,0.057386685,0.11707063,0,0.130097494,0.154231504,0.066205479,0.110903151,0.111474872,0.126351759,15.94438069,12.1359707,13.34141103,17.7933625,12.7948513,7.269976053,6.602974167,8.519656164,1.606739195,2.070878039,3.986578677,4.177099142,6.404089744,6.037610723,126.0480183,0,0
1.83E-11,0.009472656,534.8725244,-1097.504028,43.61862946,32.64208984,19.40399551,8.376235962,1.846761107,-0.623117924,-1.080814123,-1.52474618,-2.879514217,-4.972247124,-7.079429626,-8.456238747,0.913807869,0.389936596,0.144987315,0.093071543,0.090614095,0.108435392,0.162936538,0.102604628,0.12631163,0.295035541,0.751033306,1,0.03201244,0.107619561,0.085107468,0.07087703,0.103248961,0.111971416,0.099673688,0.052717581,0.066231534,0.092865922,0.048559442,0,9.148202653,10.10815752,16.64727654,20.23446797,23.10437809,23.31369783,12.88892261,3.430898852,3.508867995,6.301425191,3.287950723,2.341778818,7.788416315,10.09013876,126.0480183,0,0
1.84E-11,0.006835938,1257.840372,-1099.629639,41.94598389,34.69553375,26.55498695,20.17267227,16.03439713,13.22516632,10.97705555,9.225191116,8.008382797,6.937464714,5.506675243,3.666915178,0.691445708,0.969348133,0.865499854,0.588183463,0.610844493,0.812791526,0.659672558,0.527193308,0.380904257,0.280217111,0.261558443,0.374896109,0.113858096,0.057379957,0.033754881,0.140461683,0.159871995,0.156327412,0.181221366,0.23460412,0.200904906,0.190293312,0.188814461,0.176177189,9.02539631,12.74608261,12.76210286,13.47667416,16.0570252,15.24384125,10.92153385,2.278127127,2.279340419,4.169362182,3.245735797,3.264135717,6.05823198,8.109503211,126.0480183,0,0
1.40E-11,0.011132813,1519.435606,-1094.398926,47.82509232,36.73441315,24.1849308,14.60811615,9.209403992,6.340308666,3.783756733,0.643636823,-2.503327847,-4.657253265,-5.321407795,-4.685389042,0.278860748,0.506549835,0.781369567,0.874216378,0.712590694,0.468952,0.279593736,0.176834837,0.151077852,0.172610566,0.165532991,0.187749967,0.194835976,0.233616993,0.200532079,0.168622106,0.108022384,0.130641863,0.167865306,0.104690187,0.089489855,0.111399882,0.114420503,0.135102436,10.20597049,9.949587937,11.60249133,14.24907472,16.01884083,5.884289272,6.47084683,2.642029597,2.929193097,2.199374349,2.529746173,8.506326036,5.654963935,5.216359167,125,0,0
6.10E-12,0.008984375,1605.584933,-1108.122803,31.507267,27.68785667,22.19537926,16.03974724,10.16238117,5.200762749,1.399197817,-1.324870825,-3.218014956,-4.523272514,-5.385220528,-5.854052067,0.189352661,0.355221748,0.640468657,1,0.711143851,0.327204466,0.208554983,0.236743525,0.211255148,0.152452141,0.136663809,0.158014148,0.069233641,0.123637043,0.102685794,0,0.154207841,0.177541777,0.137687385,0.127644569,0.143995091,0.108753607,0.069692984,0.059230089,13.72785846,10.52991947,12.85333981,14.88499187,16.95333344,6.434315009,6.744547838,4.710566697,2.321876999,3.441698487,4.342891155,8.291921362,6.301036952,5.559915358,125,0,1
1.19E-11,0.009375,504.0265047,-1105.642578,35.02319336,31.46025467,26.88136864,22.32099915,18.11236572,13.97951508,9.55182457,4.793290138,0.06763754,-4.049534321,-6.980879784,-8.315458298,0.142182291,0.203716829,0.366433442,0.753494203,1,0.743084788,0.369040787,0.230305433,0.186827645,0.163547754,0.150488317,0.141137481,0.084233068,0.126109019,0.157558903,0.116886698,0,0.117381327,0.217350036,0.157123715,0.11266692,0.09963344,0.087225616,0.085553691,11.27311179,10.87091743,16.77402709,20.07830657,23.79658211,9.609883574,9.541614677,5.586596416,2.959357968,3.284821042,4.313306383,5.829129111,6.375866657,4.265689275,125,0,1
1.44E-11,0.007226563,1394.987716,-1103.021118,38.25506592,33.18447113,26.04698563,18.32877731,11.36494255,5.988306999,2.404710293,0.292331874,-0.955969453,-1.953107476,-3.093091726,-4.443446636,0.280988157,0.177056193,0.107910201,0.071001314,0.089974582,0.114196934,0.183799982,0.343865722,0.665227532,1,0.847535133,0.567792356,0.173452586,0.088946112,0.06059026,0.064719677,0.065200694,0.078429252,0.1079752,0.136617869,0.064836383,0,0.099567704,0.158113584,16.38677705,13.4012352,14.70794052,14.10122685,13.15396202,6.882034321,6.595347322,7.84841583,3.871386255,4.331623797,2.342923609,6.141556071,6.858525243,6.063924262,126.0480183,0,1
4.41E-12,0.013085938,1296.176687,-1109.237061,29.38844872,24.07483292,16.50559044,8.187324524,0.551034629,-5.409348488,-9.308228493,-11.32028866,-11.96789265,-11.84752178,-11.40019512,-10.79569054,0.156115115,0.111705206,0.208044767,0.349467844,0.521581531,0.390527785,0.417617708,0.999128699,0.773827672,0.261425823,0.178190187,0.250508785,0.134597331,0.110169545,0.099612407,0.062728427,0.051028736,0.082782373,0.078900002,0.001742578,0.170566484,0.177667484,0.110531211,0.107164398,16.96944729,9.424150222,18.97041209,20.65069964,16.67495188,13.41783726,8.417112637,8.427268862,4.76741979,3.934899885,6.376264226,9.620525781,12.22953931,9.313222495,126.0480183,0,1
6.42E-12,0.014941406,1507.292831,-1104.515259,35.29217148,27.88757324,17.49827194,6.326148033,-3.64185977,-11.10760212,-15.58358002,-17.22102165,-16.52962685,-14.16383553,-10.83485603,-7.284060478,0.709314942,1,0.55161202,0.192583352,0.158195779,0.121986128,0.168110535,0.32230261,0.219608933,0.131653503,0.347970188,0.627696157,0.123124078,0,0.156284019,0.05388546,0.039564244,0.026818801,0.042801164,0.110811889,0.071782537,0.064572908,0.07953579,0.203109667,10.27305722,7.475193538,15.54612604,15.61273369,18.65766084,12.57304183,9.243132178,4.457788779,1.323173805,2.905799446,4.304496612,10.48326185,12.06653881,11.03915124,126.0480183,0,0
2.55E-11,0.007617188,1163.479045,-1104.647461,35.44052887,29.47854042,22.53308105,17.21540833,14.66889191,14.10248566,13.53487587,11.19662857,6.663933754,1.042156219,-3.826599598,-6.546993256,0.250285923,0.279500902,0.364778221,0.473418474,0.754318535,1,0.824640572,0.625824571,0.331367552,0.137397096,0.087852322,0.126402646,0.11045415,0.137180448,0.167645618,0.151830748,0.057055935,0,0.058961008,0.125884607,0.122436076,0.110592581,0.082520612,0.08666236,15.07146326,13.44651014,13.09276876,20.25423239,15.61510413,10.51480774,10.93832339,9.187467245,4.058181565,7.727714866,8.833931897,10.81553226,9.900674232,9.729888939,126.0480183,0,0
4.66E-12,0.00859375,1345.569726,-1113.145752,24.15758324,19.99796486,14.96902752,10.77825165,8.242022514,6.938359261,5.625743389,3.141282082,-0.797303498,-5.386048317,-9.238379478,-11.26010513,1,0.710243523,0.369371265,0.21159403,0.345274836,0.601195097,0.482533127,0.28401792,0.181772709,0.179846674,0.312695056,0.559215307,0,0.079540931,0.111668892,0.108169325,0.059594765,0.030125923,0.066480279,0.14151223,0.141471058,0.165514529,0.185204118,0.120305873,16.6060195,9.23043017,17.49388533,22.72552939,19.64986,12.11966414,13.93703501,9.290237095,4.401409465,7.901564124,5.949004778,8.288016752,7.593350558,9.95647759,126.0480183,0,1
1.55E-11,0.015136719,1435.66655,-1098.607422,41.87076569,30.26771927,15.92800903,3.561721087,-4.09755373,-7.250679016,-8.224964142,-9.554719925,-12.23422241,-15.21697426,-16.36252403,-14.0902071,0.464792907,0.101979397,0.045494709,0.040546082,0.104294538,0.39344722,0.930821896,0.632109642,0.193599597,0.166708425,0.453170687,0.955367863,0.102105565,0.054660026,0.028019089,0.031193525,0.060824201,0.090656132,0.093892381,0.167547658,0.197212458,0.159535453,0.194942877,0.055894483,14.59631624,16.00197644,17.78735803,17.28420969,13.95524545,13.51612623,9.104906062,5.806341336,6.111762715,3.917394327,7.866069528,6.343789272,13.14664965,11.14761956,126.0480183,0,0
6.01E-12,0.002441406,859.4224838,-1117.801025,18.87803841,17.99734688,16.70417213,15.20722961,13.71208191,12.37216187,11.26133442,10.37270737,9.638716698,8.962049484,8.24673748,7.422562599,0.740473032,0.75690037,0.788387775,0.871614337,0.986895382,0.966703057,0.847898304,0.758634388,0.696986914,0.692103088,0.70440042,0.700061142,0.095432572,0.08484073,0.089301273,0.076226495,0.017795885,0.030693742,0.053841047,0.072047435,0.084791012,0.064578928,0.075969391,0.089039937,10.96427129,7.203034167,7.596019208,13.39555448,13.89296365,9.317361252,6.254548482,2.455455308,3.004492952,1.120991856,1.456822728,4.124153565,6.126128857,4.735604658,126.0480183,0,0
8.59E-12,0.010351563,1256.370762,-1103.209473,37.54850388,31.28620338,22.56105423,13.34771156,5.453004837,-0.000793839,-2.811720848,-3.591665745,-3.390486956,-3.220907688,-3.67723155,-4.78512907,0.299764127,0.680835247,0.993957877,0.947077394,0.361675352,0.133101374,0.182890266,0.172420412,0.116454944,0.137001216,0.14411743,0.194621176,0.143796727,0.096923687,0.012084246,0.052885152,0.163889319,0.082287982,0.023592582,0.03807674,0.069753334,0.053823251,0.0544906,0.079762496,13.17393301,13.22900663,12.69420988,19.25621127,14.45654771,9.780422674,8.048139689,6.948177908,5.729643393,5.822214186,7.23805912,11.17752594,11.25850815,9.014375872,126.0480183,0,1
6.28E-12,0.018261719,1449.157082,-1106.879761,32.38228607,26.22090149,17.76538658,9.156707764,2.424897671,-1.097314596,-1.128226399,1.544019699,5.37015152,8.565571785,9.678956985,8.024835587,0.13091436,0.118974388,0.09043172,0.061074834,0.201318264,1,0.680790782,0.196890458,0.218581244,0.299390256,0.254761219,0.187058955,0.054155182,0.032555182,0.025786096,0.036062229,0.079774506,0,0.102192596,0.095081277,0.04692312,0.045543231,0.036309864,0.049512804,15.62662381,15.22105398,16.02565665,15.23932721,8.782501161,6.259983003,6.149804086,10.6891079,1.495839114,2.711113278,4.232905814,6.817077239,6.280696783,5.162493326,126.0480183,0,0
4.21E-11,0.012695313,722.2112819,-1078.671997,62.75825119,36.36704636,13.82657051,6.783616543,11.75377083,16.6779995,13.64499187,4.456778049,-4.439218998,-9.455718994,-11.22038841,-10.60443878,0.16421254,0.25269866,0.568646073,0.263564646,0.164009869,0.205164313,0.366990328,0.556627154,0.990574837,0.995077491,0.61961478,0.337526739,0.082990535,0.073977366,0.077388763,0.089737028,0.090296261,0.118948773,0.155587256,0.121517099,0.010376738,0.008782575,0.083843425,0.096556164,10.56695238,14.17901352,14.32086614,20.23833655,29.04405546,14.44952804,13.34430926,6.275959408,4.34047315,1.28223536,4.548783975,6.408238204,6.734352687,6.51856928,125,0,0
1.04E-11,0.008496094,1297.053718,-1098.491089,43.53501511,35.92298889,26.6159668,18.34292603,12.24628925,7.923590183,4.428555489,1.17135036,-1.854525208,-4.297397614,-5.702583313,-5.732447147,0.325295568,0.284403265,0.371983051,0.56744498,0.852434754,0.756072581,0.634963334,0.609944522,0.757943153,0.959683061,0.666027725,0.431859314,0.090652667,0.103891686,0.139729679,0.165358201,0.13705799,0.206882834,0.192023337,0.117683895,0.058175061,0.050248194,0.074242383,0.133121222,12.92599784,8.431357315,16.43378219,17.95011813,18.5706578,6.863623247,6.379244468,5.368114754,1.874767693,5.099072187,4.858000845,8.892062648,7.353745153,4.916185498,125,0,1
2.08E-12,0.009960938,1009.007382,-1113.949707,23.65122414,20.88352203,16.84563637,12.2162981,7.649968147,3.618014574,0.335112751,-2.213473797,-4.169839859,-5.680183411,-6.807001591,-7.511437893,0.344461352,0.763675332,0.991436124,0.830619216,0.441397518,0.441929638,0.715193391,0.572406292,0.296920955,0.271973431,0.184613198,0.206464723,0.143388852,0.129842356,0.017127872,0.102363013,0.226558149,0.178845927,0.1167816,0.03314437,0.069789454,0.040226974,0.050011083,0.092968598,12.9211687,11.16971682,16.67288978,19.25466704,16.65576555,10.00058799,7.936544062,3.800492397,4.778958047,4.32507152,4.125543673,7.202920683,10.7766928,8.753481724,126.0480183,0,1
1.40E-12,0.020800781,1132.175877,-1116.020874,19.34598732,13.22672558,5.723532677,-0.644389808,-4.447431564,-5.841049194,-6.093122005,-6.522997379,-7.570327759,-8.576171875,-8.359620094,-6.15159893,0.573719025,0.947752595,0.27295199,0.042491715,0.052753709,0.084729016,0.058972109,0.073764712,0.169480726,0.415355593,0.651203394,0.342424065,0.176558122,0.104494743,0.051208369,0.019814471,0.017636109,0.025901081,0.030143308,0.045063712,0.106686443,0.192662135,0.199585915,0.194935411,17.2946471,5.98801499,14.97424338,20.28027876,15.58177845,7.742802394,6.620170773,4.945456149,2.309699372,4.122432913,4.154553852,7.900069498,7.530436711,5.738626509,126.0480183,0,0
5.18E-11,0.006054688,1300.340178,-1093.223267,50.87856293,43.0585556,33.57625961,24.99702072,18.04206467,12.12388897,6.804345608,2.529263973,0.045998622,-0.604458392,-0.321762502,-0.212247401,0.07838361,0.120966695,0.216603756,0.341893017,0.645051241,1,0.799241006,0.498504072,0.249471739,0.111333087,0.056802571,0.053736359,0.045103509,0.05512657,0.080548391,0.089092553,0.059217528,0,0.091663502,0.141144782,0.098715447,0.075808235,0.043932799,0.038794637,13.21401155,14.80895194,12.41688481,12.99447153,16.59565805,12.7002107,7.033551433,3.363827292,4.420874303,2.362833513,3.797266303,5.267542772,10.02412937,6.35789237,126.0480183,0,0
7.50E-12,0.020898438,1109.284798,-1104.856445,34.59922028,26.79110146,16.32358742,5.860351563,-2.448983669,-7.418402672,-8.76962471,-6.884572506,-2.66822648,2.474652767,6.800372124,8.715161324,0.078688614,0.060858786,0.072003201,0.33923468,1,0.454205215,0.194490001,0.10318166,0.052418195,0.052212108,0.064124987,0.082110345,0.011712267,0.015400041,0.039797854,0.092284352,0,0.144570306,0.045408603,0.016450016,0.022631912,0.018025182,0.015958136,0.017867897,16.01953267,11.51704241,18.21543695,18.4060618,17.5817904,14.83940409,8.041103035,7.084815967,4.684980658,4.197477729,7.918231743,11.30311503,12.99798617,8.9049091,126.0480183,0,0
7.77E-12,0.009277344,1478.364481,-1104.723511,35.48378372,29.44701767,21.07822227,12.30654335,4.861897945,-0.226439863,-2.833517075,-3.599810123,-3.541614056,-3.589630842,-4.241785049,-5.448636532,0.297576427,0.674212337,1,0.682538807,0.285511315,0.22953257,0.327622652,0.193426698,0.099949732,0.124549195,0.126704171,0.169616967,0.069495916,0.044234723,0,0.137787208,0.203143552,0.135364115,0.088940673,0.078198738,0.051516328,0.043553125,0.035768818,0.051465418,13.35760806,16.38177361,16.68638487,20.77372859,13.91808891,10.2327419,7.928942162,5.942453587,6.492088093,4.0718384,9.458009186,12.54865584,12.28875279,8.771226624,126.0480183,0,1
4.33E-12,0.002734375,1395.234242,-1119.242798,17.05830193,16.78103638,16.32786942,15.71173096,14.94980621,14.06266499,13.07332802,12.00623894,10.88628578,9.737846375,8.584048271,7.446121216,0.652594924,0.653083861,0.730624199,0.853047729,0.985138595,0.970408082,0.855603576,0.778675675,0.739597321,0.707749665,0.697322488,0.67128861,0.172123075,0.12400315,0.082586572,0.047111452,0.025493847,0.02526401,0.030499263,0.090784065,0.1400401,0.152502984,0.183096945,0.192430764,11.32571218,12.3786351,10.27784457,10.09470884,8.910509403,7.556563158,5.747422116,4.314254366,5.711730988,1.387128485,3.995547928,9.282245134,9.187772343,4.436904161,126.0480183,0,1
3.13E-12,0.012402344,984.8458796,-1109.533447,29.01858521,23.86132431,16.58398056,8.743280411,1.829642534,-3.126359463,-5.765229225,-6.374184608,-5.661757469,-4.435639858,-3.312107563,-2.559741974,0.136771023,0.187529042,0.233205348,0.275071442,0.400215328,0.202224731,0.084085211,0.126890987,0.448904037,1,0.679899275,0.199549958,0.095769845,0.103366032,0.114499658,0.147364497,0.101302631,0.090371244,0.070078351,0.08816056,0.094816104,0,0.142052501,0.145032346,12.0144552,11.33913361,16.02471279,21.35842278,18.83875538,10.47918298,7.312359723,3.293094574,7.549913947,3.699614663,2.449732348,7.511974367,7.366131852,4.138463407,125,0,1
7.98E-12,0.009960938,1407.122506,-1105.301514,34.75119781,28.95843887,20.95763969,12.61399078,5.567631721,0.748360276,-1.80232501,-2.767344236,-3.150365114,-3.816043377,-5.157996178,-7.008961678,0.240868092,0.673162222,1,0.807096958,0.349681318,0.254801661,0.37783882,0.224369258,0.080222361,0.07564915,0.066522241,0.111930944,0.094134249,0.065622486,0,0.102901988,0.235713497,0.168289706,0.102620512,0.088118561,0.049975894,0.022074338,0.02924999,0.060871232,12.24878048,11.15224043,14.4413778,21.76090531,13.6127844,9.193448415,7.981994239,7.142052959,2.166717028,3.26677729,3.190480192,9.947734839,11.08616969,8.971026018,126.0480183,0,1
1.37E-11,0.009472656,1649.498124,-1094.829102,45.89188385,32.56694031,20.15642738,14.28037453,13.92796516,14.132761,11.42785549,6.342365265,1.380076408,-2.094522238,-4.434920311,-6.055968285,0.303848803,0.445091307,0.565618038,0.537657738,0.639659047,0.627991199,0.873984218,0.923236072,0.88564539,0.794333339,0.395442784,0.262443781,0.1127517,0.108054489,0.096202321,0.178578585,0.170366198,0.164654493,0.148731425,0.10717044,0.066228271,0.115404241,0.200629875,0.155081585,12.67770016,11.84684118,13.23666903,17.12833432,21.81121431,7.315056564,6.17187171,4.432233511,3.481095324,2.017779873,4.969783282,8.961581511,8.43203313,4.492961997,125,0,0
1.05E-11,0.01484375,879.3814075,-1099.309326,41.12057114,29.99368286,15.76769543,2.630797625,-6.651127815,-11.49403954,-13.05381966,-13.14151287,-13.21100044,-13.8174057,-14.57758904,-14.52172089,0.591606498,0.176406503,0.096996918,0.090847805,0.123959102,0.101769373,0.111260213,0.18106921,0.158039808,0.140555561,0.478766829,1,0.06357383,0.055973221,0.06144467,0.059398189,0.062033359,0.064785615,0.064499207,0.042395834,0.069116272,0.114518046,0.131432846,0,7.843427889,8.433815091,15.63003186,18.53470278,20.17266315,18.42565278,12.77923114,2.066265892,1.571375411,2.84037595,5.446165102,4.174999134,10.8368796,9.751148324,126.0480183,0,0
1.58E-11,0.009570313,974.3107157,-1096.062378,44.74002838,32.7246933,21.26963997,15.079175,13.02604961,10.87499809,6.158926487,-0.042566229,-5.350081444,-8.740690231,-10.48282146,-10.413764,0.229706839,0.329654187,0.432967246,0.440534443,0.651015937,0.688748002,0.83806169,0.912668109,0.979892552,0.922274947,0.469813436,0.257813543,0.081869915,0.065293059,0.130107269,0.183968797,0.142352968,0.133210018,0.132358879,0.051721789,0.040214825,0.044856954,0.137358025,0.146167353,11.1989265,8.789576381,15.02196899,21.70901858,23.85911323,10.16164934,7.626532349,3.519358949,1.521852466,2.233272381,3.864860006,7.394848774,7.714184676,4.352523223,125,0,0
1.86E-12,0.015332031,1275.721315,-1112.719971,24.36781883,19.03991318,12.12745667,5.551921844,0.589237213,-2.474351883,-4.074228287,-4.765907288,-4.75716877,-3.894459963,-2.059456348,0.38564986,0.462053955,1,0.428810984,0.11965815,0.134291679,0.344897777,0.202487946,0.170221195,0.223412201,0.187478632,0.106384039,0.117676198,0.11311499,0,0.10775961,0.078844629,0.055158354,0.032344483,0.054413255,0.040799387,0.029198516,0.059957277,0.070488192,0.090397984,14.66128461,11.48313281,16.8889888,17.70959129,14.67379981,6.922234105,6.402437284,6.776959046,3.68402542,4.208081944,4.046537653,8.738776045,6.735255846,5.562444175,126.0480183,0,0
1.97E-11,0.02109375,1138.73743,-1094.565186,46.64982986,32.97320557,16.53726578,1.982219696,-8.622033119,-14.60678673,-15.43492603,-11.25155449,-3.899576902,3.677761078,9.168124199,11.62034416,0.052039504,0.067384042,0.12526682,0.393837631,1,0.351936042,0.113915563,0.067620941,0.0327214,0.028795829,0.035895806,0.052070916,0.022134148,0.04005751,0.07912568,0.091641568,0,0.097702876,0.043306451,0.036228154,0.02028656,0.011767689,0.01456823,0.017573737,17.12003031,10.97488307,15.57231217,16.15832624,19.82262423,18.80377685,10.21374182,5.432681231,4.358992,4.940609327,4.727386925,6.977849146,9.681052971,10.89706164,126.0480183,0,0
1.33E-11,0.015820313,1882.9912,-1099.008301,41.91596603,31.69673157,18.49338722,6.204325199,-2.393542767,-6.560720921,-7.406720638,-6.836518764,-6.313439369,-6.143696308,-5.611723423,-3.767505169,0.491603673,0.101001047,0.045828458,0.041967656,0.038123302,0.064941779,0.133509293,0.10476885,0.061371841,0.098430134,0.460530758,1,0.129841134,0.063931592,0.022591567,0.018322974,0.02793216,0.031595066,0.013795774,0.038604468,0.047667738,0.072633319,0.111537039,0,14.45202699,13.19746009,18.12304913,19.03801305,12.46766592,12.80484669,8.808566123,10.24671148,4.571269322,3.701024498,7.144383888,7.835900098,13.43299862,10.61406635,126.0480183,0,0
